date,material_id,transaction_type,quantity
2024-08-28,M07,OnHandSnapshot,2029.06
2024-08-29,M07,Consumption,-82.0
2024-08-29,M07,OnHandSnapshot,1947.06
2024-08-30,M07,Consumption,-30.0
2024-08-30,M07,OnHandSnapshot,1917.06
2024-08-31,M07,Consumption,-136.0
2024-08-31,M07,OnHandSnapshot,1781.06
2024-09-01,M07,Consumption,-24.0
2024-09-01,M07,OnHandSnapshot,1757.06
2024-09-02,M07,Consumption,-48.0
2024-09-02,M07,OnHandSnapshot,1709.06
2024-09-03,M07,Consumption,-140.0
2024-09-03,M07,OnHandSnapshot,1569.06
2024-09-04,M07,OnHandSnapshot,1569.06
2024-09-05,M07,Consumption,-54.0
2024-09-05,M07,OnHandSnapshot,1515.06
2024-09-06,M07,OnHandSnapshot,1515.06
2024-09-07,M07,Consumption,-46.0
2024-09-07,M07,OnHandSnapshot,1469.06
2024-09-08,M07,Consumption,-60.0
2024-09-08,M07,OnHandSnapshot,1409.06
2024-09-09,M07,Consumption,-46.0
2024-09-09,M07,OnHandSnapshot,1363.06
2024-09-10,M07,Consumption,-78.0
2024-09-10,M07,OnHandSnapshot,1285.06
2024-09-11,M07,Consumption,-142.0
2024-09-11,M07,OnHandSnapshot,1143.06
2024-09-12,M07,Consumption,-106.0
2024-09-12,M07,OnHandSnapshot,1037.06
2024-09-13,M07,Consumption,-42.0
2024-09-13,M07,OnHandSnapshot,995.06
2024-09-14,M07,OnHandSnapshot,995.06
2024-09-15,M07,OnHandSnapshot,995.06
2024-09-16,M07,Consumption,-118.0
2024-09-16,M07,OnHandSnapshot,877.06
2024-09-17,M07,Consumption,-60.0
2024-09-17,M07,OnHandSnapshot,817.06
2024-09-18,M07,Consumption,-22.0
2024-09-18,M07,OnHandSnapshot,795.06
2024-09-19,M07,Consumption,-78.0
2024-09-19,M07,OnHandSnapshot,717.06
2024-09-20,M07,Consumption,-12.0
2024-09-20,M07,OnHandSnapshot,705.06
2024-09-21,M07,Consumption,-74.0
2024-09-21,M07,OnHandSnapshot,631.06
2024-09-22,M07,Consumption,-30.0
2024-09-22,M07,OnHandSnapshot,601.06
2024-09-23,M07,Consumption,-24.0
2024-09-23,M07,OnHandSnapshot,577.06
2024-09-24,M07,Consumption,-26.0
2024-09-24,M07,OnHandSnapshot,551.06
2024-09-25,M07,Receipt,1747.32
2024-09-25,M07,Consumption,-12.0
2024-09-25,M07,OnHandSnapshot,2286.38
2024-09-26,M07,OnHandSnapshot,2286.38
2024-09-27,M07,Consumption,-14.0
2024-09-27,M07,OnHandSnapshot,2272.38
2024-09-28,M07,OnHandSnapshot,2272.38
2024-09-29,M07,OnHandSnapshot,2272.38
2024-09-30,M07,Consumption,-14.0
2024-09-30,M07,OnHandSnapshot,2258.38
2024-10-01,M07,Consumption,-108.0
2024-10-01,M07,OnHandSnapshot,2150.38
2024-10-02,M07,Consumption,-120.0
2024-10-02,M07,OnHandSnapshot,2030.38
2024-10-03,M07,Consumption,-90.0
2024-10-03,M07,OnHandSnapshot,1940.38
2024-10-04,M07,Consumption,-62.0
2024-10-04,M07,OnHandSnapshot,1878.38
2024-10-05,M07,Consumption,-80.0
2024-10-05,M07,OnHandSnapshot,1798.38
2024-10-06,M07,OnHandSnapshot,1798.38
2024-10-07,M07,Consumption,-48.0
2024-10-07,M07,OnHandSnapshot,1750.38
2024-10-08,M07,Consumption,-30.0
2024-10-08,M07,OnHandSnapshot,1720.38
2024-10-09,M07,Consumption,-34.0
2024-10-09,M07,OnHandSnapshot,1686.38
2024-10-10,M07,Consumption,-30.0
2024-10-10,M07,OnHandSnapshot,1656.38
2024-10-11,M07,Consumption,-54.0
2024-10-11,M07,OnHandSnapshot,1602.38
2024-10-12,M07,Consumption,-30.0
2024-10-12,M07,OnHandSnapshot,1572.38
2024-10-13,M07,Consumption,-92.0
2024-10-13,M07,OnHandSnapshot,1480.38
2024-10-14,M07,OnHandSnapshot,1480.38
2024-10-15,M07,Consumption,-58.0
2024-10-15,M07,OnHandSnapshot,1422.38
2024-10-16,M07,OnHandSnapshot,1422.38
2024-10-17,M07,OnHandSnapshot,1422.38
2024-10-18,M07,OnHandSnapshot,1422.38
2024-10-19,M07,Consumption,-44.0
2024-10-19,M07,OnHandSnapshot,1378.38
2024-10-20,M07,Consumption,-78.0
2024-10-20,M07,OnHandSnapshot,1300.38
2024-10-21,M07,Consumption,-36.0
2024-10-21,M07,OnHandSnapshot,1264.38
2024-10-22,M07,Consumption,-46.0
2024-10-22,M07,OnHandSnapshot,1218.38
2024-10-23,M07,Consumption,-54.0
2024-10-23,M07,OnHandSnapshot,1164.38
2024-10-24,M07,Consumption,-26.0
2024-10-24,M07,OnHandSnapshot,1138.38
2024-10-25,M07,Consumption,-48.0
2024-10-25,M07,OnHandSnapshot,1090.38
2024-10-26,M07,OnHandSnapshot,1090.38
2024-10-27,M07,OnHandSnapshot,1090.38
2024-10-28,M07,OnHandSnapshot,1090.38
2024-10-29,M07,Consumption,-148.0
2024-10-29,M07,OnHandSnapshot,942.38
2024-10-30,M07,Consumption,-84.0
2024-10-30,M07,OnHandSnapshot,858.38
2024-10-31,M07,OnHandSnapshot,858.38
2024-11-01,M07,Consumption,-60.0
2024-11-01,M07,OnHandSnapshot,798.38
2024-11-02,M07,OnHandSnapshot,798.38
2024-11-03,M07,Consumption,-24.0
2024-11-03,M07,OnHandSnapshot,774.38
2024-11-04,M07,Receipt,1747.32
2024-11-04,M07,Consumption,-86.0
2024-11-04,M07,OnHandSnapshot,2435.69
2024-11-05,M07,Consumption,-54.0
2024-11-05,M07,OnHandSnapshot,2381.69
2024-11-06,M07,OnHandSnapshot,2381.69
2024-11-07,M07,Consumption,-46.0
2024-11-07,M07,OnHandSnapshot,2335.69
2024-11-08,M07,OnHandSnapshot,2335.69
2024-11-09,M07,Consumption,-16.0
2024-11-09,M07,OnHandSnapshot,2319.69
2024-11-10,M07,OnHandSnapshot,2319.69
2024-11-11,M07,OnHandSnapshot,2319.69
2024-11-12,M07,Consumption,-62.0
2024-11-12,M07,OnHandSnapshot,2257.69
2024-11-13,M07,Consumption,-78.0
2024-11-13,M07,OnHandSnapshot,2179.69
2024-11-14,M07,Consumption,-82.0
2024-11-14,M07,OnHandSnapshot,2097.69
2024-11-15,M07,Consumption,-54.0
2024-11-15,M07,OnHandSnapshot,2043.69
2024-11-16,M07,Consumption,-22.0
2024-11-16,M07,OnHandSnapshot,2021.69
2024-11-17,M07,OnHandSnapshot,2021.69
2024-11-18,M07,OnHandSnapshot,2021.69
2024-11-19,M07,OnHandSnapshot,2021.69
2024-11-20,M07,Consumption,-22.0
2024-11-20,M07,OnHandSnapshot,1999.69
2024-11-21,M07,OnHandSnapshot,1999.69
2024-11-22,M07,OnHandSnapshot,1999.69
2024-11-23,M07,Consumption,-162.0
2024-11-23,M07,OnHandSnapshot,1837.69
2024-11-24,M07,Consumption,-24.0
2024-11-24,M07,OnHandSnapshot,1813.69
2024-11-25,M07,OnHandSnapshot,1813.69
2024-11-26,M07,Consumption,-30.0
2024-11-26,M07,OnHandSnapshot,1783.69
2024-11-27,M07,Consumption,-28.0
2024-11-27,M07,OnHandSnapshot,1755.69
2024-11-28,M07,Consumption,-52.0
2024-11-28,M07,OnHandSnapshot,1703.69
2024-11-29,M07,Consumption,-30.0
2024-11-29,M07,OnHandSnapshot,1673.69
2024-11-30,M07,Consumption,-30.0
2024-11-30,M07,OnHandSnapshot,1643.69
2024-12-01,M07,Consumption,-84.0
2024-12-01,M07,OnHandSnapshot,1559.69
2024-12-02,M07,Consumption,-32.0
2024-12-02,M07,OnHandSnapshot,1527.69
2024-12-03,M07,OnHandSnapshot,1527.69
2024-12-04,M07,Consumption,-46.0
2024-12-04,M07,OnHandSnapshot,1481.69
2024-12-05,M07,Consumption,-54.0
2024-12-05,M07,OnHandSnapshot,1427.69
2024-12-06,M07,OnHandSnapshot,1427.69
2024-12-07,M07,Consumption,-60.0
2024-12-07,M07,OnHandSnapshot,1367.69
2024-12-08,M07,Consumption,-164.0
2024-12-08,M07,OnHandSnapshot,1203.69
2024-12-09,M07,OnHandSnapshot,1203.69
2024-12-10,M07,Consumption,-156.0
2024-12-10,M07,OnHandSnapshot,1047.69
2024-12-11,M07,Consumption,-52.0
2024-12-11,M07,OnHandSnapshot,995.69
2024-12-12,M07,Consumption,-60.0
2024-12-12,M07,OnHandSnapshot,935.69
2024-12-13,M07,Consumption,-56.0
2024-12-13,M07,OnHandSnapshot,879.69
2024-12-14,M07,OnHandSnapshot,879.69
2024-12-15,M07,OnHandSnapshot,879.69
2024-12-16,M07,OnHandSnapshot,879.69
2024-12-17,M07,Consumption,-116.0
2024-12-17,M07,OnHandSnapshot,763.69
2024-12-18,M07,Consumption,-144.0
2024-12-18,M07,OnHandSnapshot,619.69
2024-12-19,M07,Consumption,-76.0
2024-12-19,M07,OnHandSnapshot,543.69
2024-12-20,M07,Consumption,-60.0
2024-12-20,M07,OnHandSnapshot,483.69
2024-12-21,M07,OnHandSnapshot,483.69
2024-12-22,M07,Consumption,-28.0
2024-12-22,M07,OnHandSnapshot,455.69
2024-12-23,M07,Consumption,-44.0
2024-12-23,M07,OnHandSnapshot,411.69
2024-12-24,M07,Receipt,1747.32
2024-12-24,M07,Consumption,-88.0
2024-12-24,M07,OnHandSnapshot,2071.01
2024-12-25,M07,Consumption,-84.0
2024-12-25,M07,OnHandSnapshot,1987.01
2024-12-26,M07,Consumption,-56.0
2024-12-26,M07,OnHandSnapshot,1931.01
2024-12-27,M07,Consumption,-32.0
2024-12-27,M07,OnHandSnapshot,1899.01
2024-12-28,M07,Consumption,-70.0
2024-12-28,M07,OnHandSnapshot,1829.01
2024-12-29,M07,OnHandSnapshot,1829.01
2024-12-30,M07,Consumption,-92.0
2024-12-30,M07,OnHandSnapshot,1737.01
2024-12-31,M07,Consumption,-36.0
2024-12-31,M07,OnHandSnapshot,1701.01
2025-01-01,M07,Consumption,-120.0
2025-01-01,M07,OnHandSnapshot,1581.01
2025-01-02,M07,OnHandSnapshot,1581.01
2025-01-03,M07,Consumption,-100.0
2025-01-03,M07,OnHandSnapshot,1481.01
2025-01-04,M07,Consumption,-60.0
2025-01-04,M07,OnHandSnapshot,1421.01
2025-01-05,M07,OnHandSnapshot,1421.01
2025-01-06,M07,OnHandSnapshot,1421.01
2025-01-07,M07,Consumption,-198.0
2025-01-07,M07,OnHandSnapshot,1223.01
2025-01-08,M07,Consumption,-130.0
2025-01-08,M07,OnHandSnapshot,1093.01
2025-01-09,M07,Consumption,-20.0
2025-01-09,M07,OnHandSnapshot,1073.01
2025-01-10,M07,Consumption,-58.0
2025-01-10,M07,OnHandSnapshot,1015.01
2025-01-11,M07,Consumption,-20.0
2025-01-11,M07,OnHandSnapshot,995.01
2025-01-12,M07,Consumption,-46.0
2025-01-12,M07,OnHandSnapshot,949.01
2025-01-13,M07,OnHandSnapshot,949.01
2025-01-14,M07,Consumption,-162.0
2025-01-14,M07,OnHandSnapshot,787.01
2025-01-15,M07,Consumption,-26.0
2025-01-15,M07,OnHandSnapshot,761.01
2025-01-16,M07,Consumption,-54.0
2025-01-16,M07,OnHandSnapshot,707.01
2025-01-17,M07,OnHandSnapshot,707.01
2025-01-18,M07,Receipt,1747.32
2025-01-18,M07,Consumption,-76.0
2025-01-18,M07,OnHandSnapshot,2378.33
2025-01-19,M07,OnHandSnapshot,2378.33
2025-01-20,M07,Consumption,-76.0
2025-01-20,M07,OnHandSnapshot,2302.33
2025-01-21,M07,Consumption,-104.0
2025-01-21,M07,OnHandSnapshot,2198.33
2025-01-22,M07,Consumption,-46.0
2025-01-22,M07,OnHandSnapshot,2152.33
2025-01-23,M07,OnHandSnapshot,2152.33
2025-01-24,M07,OnHandSnapshot,2152.33
2025-01-25,M07,OnHandSnapshot,2152.33
2025-01-26,M07,Consumption,-176.0
2025-01-26,M07,OnHandSnapshot,1976.33
2025-01-27,M07,Consumption,-70.0
2025-01-27,M07,OnHandSnapshot,1906.33
2025-01-28,M07,Consumption,-132.0
2025-01-28,M07,OnHandSnapshot,1774.33
2025-01-29,M07,Consumption,-14.0
2025-01-29,M07,OnHandSnapshot,1760.33
2025-01-30,M07,Consumption,-30.0
2025-01-30,M07,OnHandSnapshot,1730.33
2025-01-31,M07,OnHandSnapshot,1730.33
2025-02-01,M07,Consumption,-30.0
2025-02-01,M07,OnHandSnapshot,1700.33
2025-02-02,M07,OnHandSnapshot,1700.33
2025-02-03,M07,Consumption,-76.0
2025-02-03,M07,OnHandSnapshot,1624.33
2025-02-04,M07,Consumption,-78.0
2025-02-04,M07,OnHandSnapshot,1546.33
2025-02-05,M07,Consumption,-62.0
2025-02-05,M07,OnHandSnapshot,1484.33
2025-02-06,M07,Consumption,-60.0
2025-02-06,M07,OnHandSnapshot,1424.33
2025-02-07,M07,Consumption,-56.0
2025-02-07,M07,OnHandSnapshot,1368.33
2025-02-08,M07,Consumption,-60.0
2025-02-08,M07,OnHandSnapshot,1308.33
2025-02-09,M07,Consumption,-30.0
2025-02-09,M07,OnHandSnapshot,1278.33
2025-02-10,M07,OnHandSnapshot,1278.33
2025-02-11,M07,Consumption,-46.0
2025-02-11,M07,OnHandSnapshot,1232.33
2025-02-12,M07,Consumption,-60.0
2025-02-12,M07,OnHandSnapshot,1172.33
2025-02-13,M07,Consumption,-46.0
2025-02-13,M07,OnHandSnapshot,1126.33
2025-02-14,M07,OnHandSnapshot,1126.33
2025-02-15,M07,OnHandSnapshot,1126.33
2025-02-16,M07,Consumption,-46.0
2025-02-16,M07,OnHandSnapshot,1080.33
2025-02-17,M07,Consumption,-54.0
2025-02-17,M07,OnHandSnapshot,1026.33
2025-02-18,M07,Consumption,-34.0
2025-02-18,M07,OnHandSnapshot,992.33
2025-02-19,M07,Consumption,-72.0
2025-02-19,M07,OnHandSnapshot,920.33
2025-02-20,M07,OnHandSnapshot,920.33
2025-02-21,M07,OnHandSnapshot,920.33
2025-02-22,M07,OnHandSnapshot,920.33
2025-02-23,M07,OnHandSnapshot,920.33
2025-02-24,M07,Consumption,-46.0
2025-02-24,M07,OnHandSnapshot,874.33
2025-02-25,M07,OnHandSnapshot,874.33
2025-02-26,M07,Consumption,-42.0
2025-02-26,M07,OnHandSnapshot,832.33
2025-02-27,M07,Receipt,1747.32
2025-02-27,M07,Consumption,-38.0
2025-02-27,M07,OnHandSnapshot,2541.65
2025-02-28,M07,Consumption,-30.0
2025-02-28,M07,OnHandSnapshot,2511.65
2025-03-01,M07,OnHandSnapshot,2511.65
2025-03-02,M07,OnHandSnapshot,2511.65
2025-03-03,M07,OnHandSnapshot,2511.65
2025-03-04,M07,Consumption,-60.0
2025-03-04,M07,OnHandSnapshot,2451.65
2025-03-05,M07,Consumption,-48.0
2025-03-05,M07,OnHandSnapshot,2403.65
2025-03-06,M07,Consumption,-24.0
2025-03-06,M07,OnHandSnapshot,2379.65
2025-03-07,M07,OnHandSnapshot,2379.65
2025-03-08,M07,OnHandSnapshot,2379.65
2025-03-09,M07,OnHandSnapshot,2379.65
2025-03-10,M07,Consumption,-60.0
2025-03-10,M07,OnHandSnapshot,2319.65
2025-03-11,M07,OnHandSnapshot,2319.65
2025-03-12,M07,Consumption,-46.0
2025-03-12,M07,OnHandSnapshot,2273.65
2025-03-13,M07,Consumption,-38.0
2025-03-13,M07,OnHandSnapshot,2235.65
2025-03-14,M07,Consumption,-46.0
2025-03-14,M07,OnHandSnapshot,2189.65
2025-03-15,M07,Consumption,-106.0
2025-03-15,M07,OnHandSnapshot,2083.65
2025-03-16,M07,OnHandSnapshot,2083.65
2025-03-17,M07,Consumption,-60.0
2025-03-17,M07,OnHandSnapshot,2023.65
2025-03-18,M07,Consumption,-82.0
2025-03-18,M07,OnHandSnapshot,1941.65
2025-03-19,M07,OnHandSnapshot,1941.65
2025-03-20,M07,Consumption,-26.0
2025-03-20,M07,OnHandSnapshot,1915.65
2025-03-21,M07,OnHandSnapshot,1915.65
2025-03-22,M07,Consumption,-116.0
2025-03-22,M07,OnHandSnapshot,1799.65
2025-03-23,M07,Consumption,-60.0
2025-03-23,M07,OnHandSnapshot,1739.65
2025-03-24,M07,Consumption,-52.0
2025-03-24,M07,OnHandSnapshot,1687.65
2025-03-25,M07,OnHandSnapshot,1687.65
2025-03-26,M07,Consumption,-74.0
2025-03-26,M07,OnHandSnapshot,1613.65
2025-03-27,M07,Consumption,-86.0
2025-03-27,M07,OnHandSnapshot,1527.65
2025-03-28,M07,Consumption,-54.0
2025-03-28,M07,OnHandSnapshot,1473.65
2025-03-29,M07,OnHandSnapshot,1473.65
2025-03-30,M07,OnHandSnapshot,1473.65
2025-03-31,M07,Consumption,-58.0
2025-03-31,M07,OnHandSnapshot,1415.65
2025-04-01,M07,Consumption,-76.0
2025-04-01,M07,OnHandSnapshot,1339.65
2025-04-02,M07,Consumption,-30.0
2025-04-02,M07,OnHandSnapshot,1309.65
2025-04-03,M07,Consumption,-122.0
2025-04-03,M07,OnHandSnapshot,1187.65
2025-04-04,M07,Consumption,-46.0
2025-04-04,M07,OnHandSnapshot,1141.65
2025-04-05,M07,Consumption,-106.0
2025-04-05,M07,OnHandSnapshot,1035.65
2025-04-06,M07,OnHandSnapshot,1035.65
2025-04-07,M07,Consumption,-112.0
2025-04-07,M07,OnHandSnapshot,923.65
2025-04-08,M07,Consumption,-42.0
2025-04-08,M07,OnHandSnapshot,881.65
2025-04-09,M07,Consumption,-100.0
2025-04-09,M07,OnHandSnapshot,781.65
2025-04-10,M07,OnHandSnapshot,781.65
2025-04-11,M07,Consumption,-20.0
2025-04-11,M07,OnHandSnapshot,761.65
2025-04-12,M07,OnHandSnapshot,761.65
2025-04-13,M07,Consumption,-48.0
2025-04-13,M07,OnHandSnapshot,713.65
2025-04-14,M07,Consumption,-40.0
2025-04-14,M07,OnHandSnapshot,673.65
2025-04-15,M07,Receipt,1747.32
2025-04-15,M07,OnHandSnapshot,2420.96
2025-04-16,M07,Consumption,-112.0
2025-04-16,M07,OnHandSnapshot,2308.96
2025-04-17,M07,OnHandSnapshot,2308.96
2025-04-18,M07,Consumption,-72.0
2025-04-18,M07,OnHandSnapshot,2236.96
2025-04-19,M07,OnHandSnapshot,2236.96
2025-04-20,M07,OnHandSnapshot,2236.96
2025-04-21,M07,Consumption,-110.0
2025-04-21,M07,OnHandSnapshot,2126.96
2025-04-22,M07,OnHandSnapshot,2126.96
2025-04-23,M07,OnHandSnapshot,2126.96
2025-04-24,M07,Consumption,-54.0
2025-04-24,M07,OnHandSnapshot,2072.96
2025-04-25,M07,OnHandSnapshot,2072.96
2025-04-26,M07,Consumption,-52.0
2025-04-26,M07,OnHandSnapshot,2020.96
2025-04-27,M07,Consumption,-180.0
2025-04-27,M07,OnHandSnapshot,1840.96
2025-04-28,M07,OnHandSnapshot,1840.96
2025-04-29,M07,OnHandSnapshot,1840.96
2025-04-30,M07,Consumption,-62.0
2025-04-30,M07,OnHandSnapshot,1778.96
2025-05-01,M07,Consumption,-30.0
2025-05-01,M07,OnHandSnapshot,1748.96
2025-05-02,M07,Consumption,-82.0
2025-05-02,M07,OnHandSnapshot,1666.96
2025-05-03,M07,Consumption,-44.0
2025-05-03,M07,OnHandSnapshot,1622.96
2025-05-04,M07,OnHandSnapshot,1622.96
2025-05-05,M07,Consumption,-226.0
2025-05-05,M07,OnHandSnapshot,1396.96
2025-05-06,M07,Consumption,-38.0
2025-05-06,M07,OnHandSnapshot,1358.96
2025-05-07,M07,Consumption,-60.0
2025-05-07,M07,OnHandSnapshot,1298.96
2025-05-08,M07,Consumption,-70.0
2025-05-08,M07,OnHandSnapshot,1228.96
2025-05-09,M07,OnHandSnapshot,1228.96
2025-05-10,M07,Consumption,-98.0
2025-05-10,M07,OnHandSnapshot,1130.96
2025-05-11,M07,Consumption,-30.0
2025-05-11,M07,OnHandSnapshot,1100.96
2025-05-12,M07,Consumption,-110.0
2025-05-12,M07,OnHandSnapshot,990.96
2025-05-13,M07,Consumption,-36.0
2025-05-13,M07,OnHandSnapshot,954.96
2025-05-14,M07,Consumption,-62.0
2025-05-14,M07,OnHandSnapshot,892.96
2025-05-15,M07,Consumption,-62.0
2025-05-15,M07,OnHandSnapshot,830.96
2025-05-16,M07,Consumption,-48.0
2025-05-16,M07,OnHandSnapshot,782.96
2025-05-17,M07,OnHandSnapshot,782.96
2025-05-18,M07,OnHandSnapshot,782.96
2025-05-19,M07,Consumption,-26.0
2025-05-19,M07,OnHandSnapshot,756.96
2025-05-20,M07,Consumption,-22.0
2025-05-20,M07,OnHandSnapshot,734.96
2025-05-21,M07,OnHandSnapshot,734.96
2025-05-22,M07,Consumption,-60.0
2025-05-22,M07,OnHandSnapshot,674.96
2025-05-23,M07,Receipt,1747.32
2025-05-23,M07,OnHandSnapshot,2422.28
2025-05-24,M07,Consumption,-76.0
2025-05-24,M07,OnHandSnapshot,2346.28
2025-05-25,M07,OnHandSnapshot,2346.28
2025-05-26,M07,OnHandSnapshot,2346.28
2025-05-27,M07,OnHandSnapshot,2346.28
2025-05-28,M07,Consumption,-26.0
2025-05-28,M07,OnHandSnapshot,2320.28
2025-05-29,M07,Consumption,-68.0
2025-05-29,M07,OnHandSnapshot,2252.28
2025-05-30,M07,Consumption,-46.0
2025-05-30,M07,OnHandSnapshot,2206.28
2025-05-31,M07,Consumption,-110.0
2025-05-31,M07,OnHandSnapshot,2096.28
2025-06-01,M07,Consumption,-54.0
2025-06-01,M07,OnHandSnapshot,2042.28
2025-06-02,M07,Consumption,-24.0
2025-06-02,M07,OnHandSnapshot,2018.28
2025-06-03,M07,Consumption,-86.0
2025-06-03,M07,OnHandSnapshot,1932.28
2025-06-04,M07,OnHandSnapshot,1932.28
2025-06-05,M07,OnHandSnapshot,1932.28
2025-06-06,M07,Consumption,-30.0
2025-06-06,M07,OnHandSnapshot,1902.28
2025-06-07,M07,Consumption,-88.0
2025-06-07,M07,OnHandSnapshot,1814.28
2025-06-08,M07,Consumption,-60.0
2025-06-08,M07,OnHandSnapshot,1754.28
2025-06-09,M07,Consumption,-112.0
2025-06-09,M07,OnHandSnapshot,1642.28
2025-06-10,M07,OnHandSnapshot,1642.28
2025-06-11,M07,Consumption,-48.0
2025-06-11,M07,OnHandSnapshot,1594.28
2025-06-12,M07,OnHandSnapshot,1594.28
2025-06-13,M07,OnHandSnapshot,1594.28
2025-06-14,M07,Consumption,-70.0
2025-06-14,M07,OnHandSnapshot,1524.28
2025-06-15,M07,Consumption,-58.0
2025-06-15,M07,OnHandSnapshot,1466.28
2025-06-16,M07,Consumption,-70.0
2025-06-16,M07,OnHandSnapshot,1396.28
2025-06-17,M07,Consumption,-72.0
2025-06-17,M07,OnHandSnapshot,1324.28
2025-06-18,M07,Consumption,-30.0
2025-06-18,M07,OnHandSnapshot,1294.28
2025-06-19,M07,OnHandSnapshot,1294.28
2025-06-20,M07,Consumption,-136.0
2025-06-20,M07,OnHandSnapshot,1158.28
2025-06-21,M07,Consumption,-72.0
2025-06-21,M07,OnHandSnapshot,1086.28
2025-06-22,M07,OnHandSnapshot,1086.28
2025-06-23,M07,OnHandSnapshot,1086.28
2025-06-24,M07,Consumption,-146.0
2025-06-24,M07,OnHandSnapshot,940.28
2025-06-25,M07,OnHandSnapshot,940.28
2025-06-26,M07,OnHandSnapshot,940.28
2025-06-27,M07,Consumption,-48.0
2025-06-27,M07,OnHandSnapshot,892.28
2025-06-28,M07,OnHandSnapshot,892.28
2025-06-29,M07,Consumption,-88.0
2025-06-29,M07,OnHandSnapshot,804.28
2025-06-30,M07,OnHandSnapshot,804.28
2025-07-01,M07,Consumption,-72.0
2025-07-01,M07,OnHandSnapshot,732.28
2025-07-02,M07,Receipt,1747.32
2025-07-02,M07,Consumption,-60.0
2025-07-02,M07,OnHandSnapshot,2419.6
2025-07-03,M07,Consumption,-84.0
2025-07-03,M07,OnHandSnapshot,2335.6
2025-07-04,M07,OnHandSnapshot,2335.6
2025-07-05,M07,Consumption,-16.0
2025-07-05,M07,OnHandSnapshot,2319.6
2025-07-06,M07,OnHandSnapshot,2319.6
2025-07-07,M07,Consumption,-60.0
2025-07-07,M07,OnHandSnapshot,2259.6
2025-07-08,M07,Consumption,-78.0
2025-07-08,M07,OnHandSnapshot,2181.6
2025-07-09,M07,Consumption,-56.0
2025-07-09,M07,OnHandSnapshot,2125.6
2025-07-10,M07,OnHandSnapshot,2125.6
2025-07-11,M07,Consumption,-32.0
2025-07-11,M07,OnHandSnapshot,2093.6
2025-07-12,M07,Consumption,-68.0
2025-07-12,M07,OnHandSnapshot,2025.6
2025-07-13,M07,Consumption,-78.0
2025-07-13,M07,OnHandSnapshot,1947.6
2025-07-14,M07,Consumption,-60.0
2025-07-14,M07,OnHandSnapshot,1887.6
2025-07-15,M07,Consumption,-40.0
2025-07-15,M07,OnHandSnapshot,1847.6
2025-07-16,M07,OnHandSnapshot,1847.6
2025-07-17,M07,Consumption,-30.0
2025-07-17,M07,OnHandSnapshot,1817.6
2025-07-18,M07,OnHandSnapshot,1817.6
2025-07-19,M07,Consumption,-142.0
2025-07-19,M07,OnHandSnapshot,1675.6
2025-07-20,M07,Consumption,-116.0
2025-07-20,M07,OnHandSnapshot,1559.6
2025-07-21,M07,OnHandSnapshot,1559.6
2025-07-22,M07,OnHandSnapshot,1559.6
2025-07-23,M07,Consumption,-74.0
2025-07-23,M07,OnHandSnapshot,1485.6
2025-07-24,M07,Consumption,-26.0
2025-07-24,M07,OnHandSnapshot,1459.6
2025-07-25,M07,OnHandSnapshot,1459.6
2025-07-26,M07,Consumption,-96.0
2025-07-26,M07,OnHandSnapshot,1363.6
2025-07-27,M07,Consumption,-116.0
2025-07-27,M07,OnHandSnapshot,1247.6
2025-07-28,M07,Consumption,-62.0
2025-07-28,M07,OnHandSnapshot,1185.6
2025-07-29,M07,Consumption,-18.0
2025-07-29,M07,OnHandSnapshot,1167.6
2025-07-30,M07,OnHandSnapshot,1167.6
2025-07-31,M07,Consumption,-48.0
2025-07-31,M07,OnHandSnapshot,1119.6
2025-08-01,M07,Consumption,-46.0
2025-08-01,M07,OnHandSnapshot,1073.6
2025-08-02,M07,OnHandSnapshot,1073.6
2025-08-03,M07,Consumption,-54.0
2025-08-03,M07,OnHandSnapshot,1019.6
2025-08-04,M07,Consumption,-46.0
2025-08-04,M07,OnHandSnapshot,973.6
2025-08-05,M07,OnHandSnapshot,973.6
2025-08-06,M07,Consumption,-102.0
2025-08-06,M07,OnHandSnapshot,871.6
2025-08-07,M07,Consumption,-16.0
2025-08-07,M07,OnHandSnapshot,855.6
2025-08-08,M07,OnHandSnapshot,855.6
2025-08-09,M07,Consumption,-176.0
2025-08-09,M07,OnHandSnapshot,679.6
2025-08-10,M07,Consumption,-30.0
2025-08-10,M07,OnHandSnapshot,649.6
2025-08-11,M07,OnHandSnapshot,649.6
2025-08-12,M07,Receipt,1747.32
2025-08-12,M07,Consumption,-36.0
2025-08-12,M07,OnHandSnapshot,2360.92
2025-08-13,M07,Consumption,-80.0
2025-08-13,M07,OnHandSnapshot,2280.92
2025-08-14,M07,Consumption,-114.0
2025-08-14,M07,OnHandSnapshot,2166.92
2025-08-15,M07,Consumption,-30.0
2025-08-15,M07,OnHandSnapshot,2136.92
2025-08-16,M07,Consumption,-54.0
2025-08-16,M07,OnHandSnapshot,2082.92
2025-08-17,M07,OnHandSnapshot,2082.92
2025-08-18,M07,Consumption,-26.0
2025-08-18,M07,OnHandSnapshot,2056.92
2025-08-19,M07,OnHandSnapshot,2056.92
2025-08-20,M07,Consumption,-46.0
2025-08-20,M07,OnHandSnapshot,2010.92
2025-08-21,M07,Consumption,-30.0
2025-08-21,M07,OnHandSnapshot,1980.92
2025-08-22,M07,Consumption,-52.0
2025-08-22,M07,OnHandSnapshot,1928.92
